NORAD_ID,Isim,Kutle_kg,Kesit_Alani_m2,Enlem,Boylam,Yukseklik_km
33376,Galaxy 19,4640.0,86.68864534751398,0.0020561487340440576,-97.00513358101263,35795.04426730862
33396,THEOS,750.0,6.805249114334856,-14.164522525801397,-167.52180312272606,831.0427059808763
33408,SJ-6/3B (Shi Jian),1000.0,11.45917211481176,-4.815288451436177,161.6217264066083,517.536629400927
33409,SJ-6/3A (Shi Jian),350.0,4.132291628819946,53.38133973810919,-20.372332161071192,576.0586136626957
33412,COSMO 3,1900.0,15.267313918904396,-62.00619455709732,152.7146127252293,567.0030391385502
33433,Shiyan Weixing 3,200.0,3.332255794437747,30.816570653759072,152.5809281812569,783.3880828779119
33434,Chuangxin-1 02 (Innovation 1 02),100.0,0.4330127018922193,69.78536288424277,133.29416765177623,796.4020660900119
33436,Astra 1M,5345.0,77.340660567464,-0.07827691617649712,19.35536325535646,35785.91069069065
33446,Yaogan Weixing 4,700.0,7.802543338063966,60.871848759706936,-101.03962097105153,637.4334670479989
33459,Eutelsat Hotbird 13C (Hotbird 9),4880.0,104.4089767551514,-0.2879263627964154,-50.33077843838592,35791.09158000661
33492,Ibuki,1750.0,27.09679882976798,64.30756702921634,79.63476200792985,679.3669325881832
33498,Ku (STARS-1 Kukai Mother),7.0,0.0627106115422262,-33.65974150264433,-110.92654625314135,599.8140591143754
33499,Kiseki,3.0,0.0692820323027551,29.47602740861294,47.013846737829546,628.6283775686442
33595,Ekspress-AM 44,2532.0,52.40521278710992,-2.345189782521302,-11.07929816980897,35776.54226856319
33749,NSS 9,2290.0,42.315349810437226,0.8649900541849934,-176.913483728894,35793.29275995756
34111,Telstar 11N,4010.0,86.68864534751398,0.0040637460056500135,-37.586343706658894,35783.07540639015
34661,GPS IIR-20(M) (USA 203),2032.0,31.8594215621496,45.24636730306597,-57.16110741827651,19804.223762448913
34713,USA 204 (WGS SV-2),5768.0,134.76094610293657,-0.013814799698748402,57.53223488635964,35787.3176639558
34941,Indostar II/Protostar II,3905.0,89.08224976612458,-0.0356270484764231,108.27258232945383,35787.55609473693
35362,Measat 3A,2366.0,51.63431876395244,-0.0030842993622200673,160.03364920392096,35791.34525088077
35491,GOES 14,3209.0,22.467207879848548,1.2739587614412151,-172.601331119844,35837.752952232906
35493,Sirius FM-5 (Radiosat 5),5820.0,137.77916658913034,0.0018818015481188877,-86.14358508542496,35783.1552317296
35496,Terrestar 1,6910.0,97.40358901026552,1.9924519780877037,-110.90036544148776,35797.65935791229
35498,Cosmos-2451,225.0,2.0667425434140445,-81.8767864853974,118.77189636359293,1534.3797997247764
35500,Cosmos-2453,225.0,2.0667425434140445,-17.128509268614437,3.507952361841507,1511.3770932063157
35681,Deimos-1,90.0,1.192424001771182,19.913579967197034,114.01271943422374,646.6499294181019
35682,DubaiSat-1,190.0,4.411201374515391,-3.2327510300409537,-94.90512126271221,642.2964877493321
35683,UK-DMC-2,97.0,1.192424001771182,81.10651009604588,-154.00995920561803,654.8070962047382
35684,AprizeSat-4,12.0,0.0692820323027551,26.23469036920486,28.160898009895334,610.0087815261502
35685,Nanosat 1B,22.0,0.4891375626938284,-26.29586986879774,62.62937582485403,624.0682829319725
35686,AprizeSat-3,12.0,0.0692820323027551,-47.427256858980456,-71.18000135190485,558.4104115346108
35696,Asiasat 5,3760.0,86.68864534751398,-0.012816320553896253,100.52734623799469,35781.72248849208
35752,GPS IIR-21(M) (USA 206),2032.0,31.8594215621496,8.542158661230097,79.44986971738858,20135.516175562727
35755,JCSAT 12 (JCSAT-RA),4050.0,61.25601148226792,-0.017156362272818436,132.06659141536792,35790.39533399369
35756,Optus D3,2475.0,50.72886877466416,-0.3624979303440045,156.16157564488992,35792.30271787037
35873,Nimiq 5,4745.0,70.34479289786043,0.02778562470805137,-72.72132279777018,35792.45787142326
35931,Oceansat-2,960.0,24.39276531617874,76.32556191435692,89.11145935191041,895.9933639135548
35932,SwissCube,1.0,0.0173205080756887,5.406007391456694,36.109244583667866,688.676350906336
35933,BEESAT,1.0,0.0173205080756887,6.226103596311245,-142.37286330530526,688.3736842173204
35935,ITU p-SAT-1,1.0,0.0173205080756887,-51.222719947698224,-154.5624160126957,713.9451368577625
35942,Amazonas 2,5465.0,112.48914240964282,0.24459355302034552,-60.835958802643084,35788.995926834774
35943,COMSATBw-1,2440.0,30.00603615815084,-0.04170801291640911,63.03309058146194,35771.75109423206
35946,WorldView-2,2615.0,20.691154577456096,-58.12272027134895,-141.19682058195252,791.5712038435446
35951,DMSP F-18 (USA 210),1217.0,9.716766565633089,-81.13245603700385,-155.2621109549133,878.6724932617832
36032,NSS 12,5622.0,100.95657065218604,-0.04142981134424431,57.03285825782275,35767.08578572622
36033,Thor 6 (Intelsat 1W),3050.0,48.238889504212274,0.01849308366360824,-0.8519584317318305,35780.77801328603
36036,SMOS,658.0,30.928075248416917,-6.281022936216466,-40.125715805838766,763.3205166473862
36037,Proba-2,130.0,1.2005752786907653,26.515155537095257,-49.2163243042281,720.421877004095
36088,Shi Jian 11-01,300.0,3.332255794437747,-58.3053124138609,126.8269697274241,697.842300941394
36095,Cosmos-2455,7000.0,17.947758988331824,-40.45925348131722,-26.519985864744214,914.7609175023966
36097,Intelsat 14 (IS 14),5663.0,100.5607877603672,0.01782014513297189,-45.00600424864558,35786.49972399354
36101,Eutelsat 36B (Eutelsat W7),5627.0,93.70638705304268,-0.2745409611027261,50.502802245090436,35761.94404527252
36106,Intelsat 15 (IS 15),2484.0,51.33147705965244,-0.022460703336724216,85.18504001550002,35778.60730498663
36108,USA 211 (WGS SV-3),5768.0,117.9608022447032,0.4100600400158729,-130.01298758625984,35787.10461904807
36110,Yaogan Weixing 7,800.0,7.802543338063966,-50.26840980988673,-172.9474318864719,650.0726719668824
36111,Cosmos-2456,1450.0,14.500342033256048,7.798308619664142,-66.88096634438641,19142.179708827895
36112,Cosmos-2457,1450.0,14.500342033256048,-52.02379760816245,79.88343190367321,19150.105925049123
36121,Yaogan Weixing 8,1040.0,8.09732871631961,-63.1061269024996,178.45266190849105,1269.1848973140166
36122,Xi Wang 1,50.0,0.6964912059746339,-74.34320764589695,126.21669613651027,1230.0078875463291
36131,DirecTV 12,5900.0,157.163888795875,-0.0008119903444613695,-102.72359590663066,35787.3665534704
36287,Beidou DW 3,3060.0,29.938564463043363,2.4413511389475717,140.45368383709345,35793.15315663048
36395,SDO,3100.0,22.38190038199464,26.66699086570926,-96.3553226079277,35786.59790302095
36397,"Intelsat 16 (IS 16, PAS 11R)",2056.0,51.33147705965244,0.021931801517597087,-76.2069248974484,35791.60816487898
36402,Cosmos-2460,1450.0,14.500342033256048,-51.5603931181315,-34.75582473718881,19149.10659561939
36411,GOES 15,3215.0,78.52090677010804,-0.9683884764623072,63.29245403855282,35785.530744089345
36413,Yaogan Weixing 9A,500.0,8.09732871631961,61.57421748310059,-42.41291826553453,874.2504114772278
36414,Yaogan Weixing 9B,500.0,8.09732871631961,6.368899783003023,66.86345084671308,1436.8126913128724
36415,Yaogan Weixing 9C,500.0,8.09732871631961,-0.023690059568407234,70.58659838119846,1458.9666683590901
36499,EchoStar 14,6379.0,86.68864534751398,0.015205772215568607,-118.88507242182605,35794.561019044675
36508,CRYOSAT 2,720.0,11.123946790033653,-61.6732642040888,-55.485837327210746,744.7203163609958
36516,SES-1,2561.0,47.92431093683369,0.016238213904871193,-100.99000218299591,35796.01897558181
36519,Cosmos-2463,820.0,13.165226379661696,48.6139286974929,0.19457686292628099,984.9659288122824
36581,Astra 3B,5471.0,102.34839048798968,-1.2141703413417884,23.517148358750468,35774.73402396254
36582,COMSATBw-2,2440.0,30.00603615815084,0.014066807762833589,13.164916503502104,35778.11987241715
36585,GPS IIF-1,1630.0,30.469840663516685,39.161663818646595,39.11819828805025,20029.731954101357
36590,Beidou DW 4,3060.0,29.938564463043363,-1.852227226345727,79.73770429131103,35752.41155215991
36592,Badr 5,5420.0,104.96214792097784,-0.03956422879696675,25.957197287931596,35783.58894055303
36596,Shi Jian 12,1000.0,11.45917211481176,52.64663538376885,135.9958895816411,522.1094220726418
36605,Tandem-X,1341.0,12.443769211436702,-38.303498393003295,145.18295352274123,523.7135238822758
36744,COMS 1 (Chollian),2461.0,28.565987735386173,0.6664959393401976,128.12880080171672,35786.321278579504
36745,Arabsat 5A,4839.0,87.36450294357586,-0.04921196569499742,30.456290915717442,35776.352615947515
36792,EchoStar 15,5521.0,86.68864534751398,0.023459278987019123,-118.82746595851172,35793.65446620128
36795,Cartosat 2B,694.0,13.983041947836156,37.545873369700736,7.6171293395170165,633.0609625483204
36798,AlSat-2A,116.0,1.8818458169656984,-27.74184189041414,-47.74065797889281,658.1509918717611
36799,Tlsat-1,1.0,0.0173205080756887,53.300132706462946,59.14926461501772,488.49209276112737
36828,Beidou DW 5,2300.0,29.938564463043363,-52.223476489035924,94.43126244533198,35625.726203997314
36830,Nilesat 201,3200.0,48.09488606916258,0.02749143570444679,-7.010885564642355,35780.61792830254
36831,RASCOM-QAF 1R,3050.0,53.16141269310074,0.01849199071954547,2.8806335953004076,35764.99172972888
36834,Yaogan Weixing 10,1040.0,8.09732871631961,25.097499147780653,150.7588503951501,615.8722823597792
36868,USA 214,6200.0,68.0065077448616,-7.943136322809326,30.076582911955796,35768.150870842626
37152,Gonets-M No. 12,280.0,2.1324,52.85644615199986,-31.361957787227624,1502.2984559426664
37153,Cosmos-2467,225.0,2.0667425434140445,44.43702568190952,179.2706123664935,1514.1174475246476
37154,Cosmos-2468,225.0,2.0667425434140445,-81.52488081921683,93.74188652158928,1530.0098877164135
37165,Yaogan Weixing 11,800.0,7.802543338063966,-19.88500740179709,-4.27660469952081,654.2147578262823
37166,Zheda Pixing 1B,3.5,0.0389711431702997,-24.351990043951552,111.66082256785717,616.1790339967715
37167,Zheda Pixing 1C,3.5,0.0389711431702997,81.47644620447967,-0.4492900821537164,610.832604017396
37168,SBSS 1,1031.0,22.181121516361777,77.02371524036332,-129.75394871454102,477.55568358899245
37179,Shi Jian 6-04B,1000.0,11.45917211481176,-82.06052625346783,-130.14379646742236,552.4824481559932
37180,Shi Jian 6-04A,350.0,4.132291628819946,6.027708582360242,-44.155826452198276,567.1862165173353
37185,Sirius XM-5,5984.0,115.23860229892875,-0.04828652821249102,-115.17205204167564,35770.961844712394
37188,Globalstar-2 M079,715.0,32.6734,32.204640147735084,67.08624801352603,1415.3421188636735
37189,Globalstar-2 M074,715.0,32.6734,-50.59762934701373,-34.069872720666766,1431.445535413869
37190,Globalstar-2 M076,715.0,32.6734,13.863095863569168,-153.80852552255308,1413.4292949813414
37191,Globalstar-2 M077,715.0,32.6734,-48.77158262892464,5.004591280022477,1843.8903387149344
37192,Globalstar-2 M075,715.0,32.6734,50.509617088187795,-171.304950185127,1419.212550909386
37193,Globalstar-2 M073,715.0,32.6734,50.77304873158742,101.20201773263449,1419.0786371193083
37207,BSAT 3B,2060.0,30.28644479754716,-0.03836187174815589,109.86018307709169,35790.54193929355
37210,Beidou DW 6,3060.0,29.938564463043363,2.5239771520698273,159.95049465090813,35818.66668554623
37214,Fengyun 3B,2200.0,25.87239770740948,-52.97185489252051,-15.948086983266764,879.9776884277927
37216,COSMO 4,1900.0,15.267313918904396,3.69061284115033,-45.30866509842149,624.8697840056948
37218,SkyTerra 1,3200.0,1511.8382909803609,1.313159932565647,-101.25336628061143,35793.83007830097
37224,O/OREOS,5.0,0.0994987437106619,49.367455852688174,-31.39953201744757,605.9676452206984
37237,HYLAS 1,2570.0,30.17016652490021,-5.2845049132901964,13.739338181049424,35778.95137734124
37238,Intelsat 17 (IS 17),5540.0,102.43657209335142,-0.008863825526835123,66.01603628094493,35775.64408936309
37256,Beidou DW 7,2300.0,29.938564463043363,22.3290235198701,113.94194337033596,35702.939212210666
37258,Eutelsat KA-SAT 9A (KA-SAT),5800.0,87.36450294357586,-0.016233669529388723,9.01999554538801,35800.336299360475
37264,Hispasat 1E,5270.0,60.60482889217144,0.020135618656705195,-30.018370156449283,35788.99064207749
37265,Olleh 1 (Koreasat 6),2850.0,43.84198810930397,-0.037271459510624425,159.93949242544596,35791.14204633511
37384,Beidou DW 8,2300.0,29.938564463043363,20.550276298015458,95.28885575618813,35922.93095869136
37387,Resourcesat-2,1206.0,24.872773701418858,2.4562843353719526,-161.97394391460784,822.8888756821337
37389,X-Sat,105.0,1.2765,79.01096609736709,62.618589728820005,827.7009912642658
37388,Youthsat,92.0,0.6235382907247958,16.73967655814082,105.64199851926439,818.0875141750522
37392,Intelsat 28 (New Dawn),3000.0,64.61763854890131,-0.5659386866695353,-31.75507327211077,35783.82444970006
37393,Yahsat 1A,5935.0,64.463870055854,-0.0025198090638472543,52.50738808898326,35772.43434046081
37481,USA 230 (SBIRS GEO-1),4500.0,67.11533779022913,-3.04901136674348,51.89731698891404,35776.88280083574
37602,Telstar 14R (Estrela do Sul 2),4970.0,60.904005916828446,0.014299422133271246,-63.011355810924336,35788.08999375979
37605,GSAT 8,3090.0,78.93187684133026,-1.8191796333865957,55.16533086243074,35776.20582955953
37606,ST-2,5090.0,120.82584854480451,-0.03275737235521592,88.03118436772603,35780.05466025762
37677,Chinasat 10,5100.0,38.66076784437374,-0.5817054387920515,85.59903136024096,35777.46580819098
37730,Shi Jian 11-03,300.0,3.332255794437747,54.57352623922823,86.20209543335953,690.9957317851719
37739,Globalstar-2 M083,715.0,32.6734,32.586813986737965,-28.45834584782729,1415.4480652426316
37740,Globalstar-2 M088,715.0,32.6734,14.729637020256831,16.17443464942269,1413.3141965944985
37741,Globalstar-2 M091,715.0,32.6734,50.5308204972378,-79.72607597916526,1419.152125529487
37742,Globalstar-2 M085,715.0,32.6734,13.846115822224071,-68.78090798066073,1413.330993850098
37743,Globalstar-2 M081,715.0,32.6734,31.850309968152946,153.67556827640144,1415.4335225435975
37744,Globalstar-2 M089,715.0,32.6734,-32.069975303202085,-71.8783775659094,1423.7061308947418
37748,SES-3,3112.0,43.84198810930397,0.8688698832514067,-103.00523874984835,35799.115621683915
37749,Kazsat-2,1272.0,17.381051766615066,-0.0033621601275827585,86.53005095208638,35784.36305576001
37753,GPS IIF-2,1630.0,30.469840663516685,-12.997360761095871,-153.0134155690737,20444.811327667467
37763,Beidou DW 9,2300.0,29.938564463043363,-47.388491263527264,79.90673162180698,35162.05509404634
37765,Shi Jian 11-02,300.0,3.332255794437747,37.2642082038652,-153.57878251668262,676.4874907422991
37775,Astra 1N,5330.0,109.78707519184766,-0.09589893518803713,19.148249762092302,35773.45785735828
37776,BSAT 3c,2910.0,40.53213588732491,-0.013174056617151122,109.95267292961528,35784.43674968086
37779,Paksat 1R,5100.0,38.66076784437374,-0.4768854990472259,37.85485969467761,35776.97675136542
37781,Hai Yang 2A,360.0,4.132291628819946,-65.4980893340392,155.77408476490132,997.1828127311388
37789,NigeriaSat-2,269.0,2.1028254801575903,58.66305844075059,97.28139501619529,652.1061870880809
37790,NigeriaSat-X,86.0,0.6235382907247958,-77.29320346470354,156.19714040566453,713.7089497593604
37791,Rasat,95.0,1.3232782424211385,20.188288098898873,46.04769321949763,664.7086618942875
37792,AprizeSat-5,14.0,0.0692820323027551,34.076241730907576,-113.19350233561354,647.301415694731
37793,AprizeSat-6,14.0,0.0692820323027551,-55.65460194592998,51.441416875976266,638.8115297704352
37809,SES-2,3200.0,55.98574646618029,0.030758316735068493,-87.01551230770274,35793.829976719164
37810,Arabsat 5C,4619.0,61.16724423905984,-0.03536963292367236,19.993847826574637,35776.02155543777
37816,"Eutelsat 7 West A (Nilesat 104, Atlantic Bird 7)",4600.0,103.54496762564962,-0.04604140032532028,-7.330772765450611,35789.74494189095
37818,TacSat-4,460.0,11.559479197936843,62.8469427178122,-48.87300292052392,11798.843528549338
37826,QuetzSat-1,5514.0,60.904005916828446,0.01829186518537199,-77.02010387072332,35793.639010340215
37834,Intelsat 18 (IS 18),3200.0,55.64010255154397,-0.03248757640446198,-179.98118704320837,35791.39089245431
37836,Eutelsat 16A (Eutelsat W3C),5400.0,68.08650672540264,-0.0180673379287339,15.971179864028905,35767.94563866556
37839,Jugnu,3.0,0.0994987437106619,0.14325344753559333,-57.87734306781316,842.8387394364552
37841,SRMSAT,10.0,0.1558845726811989,15.342853874325673,3.0633943444867158,851.6950706601507
37843,ViaSat-1,6740.0,96.37385405812532,0.011965608800186418,-115.08476897384539,35795.52864768676
37846,Galileo IOV 1,700.0,14.5112,-54.139417316486025,-36.60208015614088,23241.714734593166
37847,Galileo IOV 2,700.0,14.5112,-24.33979522736423,10.000877408191316,23217.570068824625
37849,Suomi NPP,2128.0,14.560506576406295,63.96039502412813,53.54216644377317,838.126849982
37867,Glonass-M No. 43,1450.0,14.500342033256048,63.30576453804022,-174.81265848681423,19200.99305114454
37868,Glonass-M No. 44,1450.0,14.500342033256048,-63.57235582472161,6.8145937183589895,19099.654733350584
37869,Glonass-M No. 45,1450.0,14.500342033256048,-31.97443148288206,-44.522531083707584,19085.12432809976
37875,Yaogan Weixing 12,2700.0,16.52844406058805,63.58208736885114,158.32994455822362,498.7033058988646
37930,Chuangxin-1 03 (Innovation 1 03),100.0,0.4330127018922193,-56.861820783088895,161.4728632130395,805.992336063542
37931,Shiyan Weixing 4,200.0,3.332255794437747,29.024367421581772,-25.794101841736065,801.2336850388191
37933,Asiasat 7,3813.0,75.96274648838191,-0.015002469833720975,105.53762349012509,35783.95109482954
37948,Beidou DW 10,2300.0,29.938564463043363,29.767006074981264,104.39541360759839,35727.47534829938
37951,Luch 5A,1148.0,6.200289986860566,6.422382868539773,166.67645634576962,35796.45640116537
38011,Fasat-Charlie,117.0,1.3114877048604,58.98034925716507,25.859192753414153,631.0378614307316
38012,Pleiades 1A,940.0,8.59474283507595,-28.020827753004873,-149.01669124787188,708.6431899084007
38014,NigComSat 1R,5086.0,73.75070204097398,0.0004804142164935373,42.51600418905619,35775.89851242188
38038,Zi Yuan 1-02C,2100.0,17.994801731186982,24.577220873565167,-164.44543202788887,771.7435800868732
38040,Globalstar-2 M084,715.0,32.6734,14.120555528988305,115.12812813028356,1413.3997470816653
38041,Globalstar-2 M080,715.0,32.6734,-47.29411068513597,-109.27475879109245,1430.6893875452702
38042,Globalstar-2 M082,715.0,32.6734,-31.7154077771401,112.2941802439616,1423.6131405059655
38043,Globalstar-2 M092,715.0,32.6734,-14.81263681452517,-17.877203027186635,1417.5607897833124
38044,Globalstar-2 M090,715.0,32.6734,50.87872894542371,4.67372353200711,1419.0369757495366
38045,Globalstar-2 M086,715.0,32.6734,-2.9374020396776994,-104.70768261270979,1415.3296165864613
38070,USA 233 (WGS SV-4),5768.0,117.9608022447032,-0.028362621259764655,88.3817911236118,35788.5635380545
38077,LARES,400.0,0.1257,-43.63700558171351,-45.84195419978972,1460.8097355470502
38087,SES-4,6180.0,106.49557003698231,0.0005755743696363826,-22.00577414145844,35783.68987502355
38091,Beidou DW 11,3060.0,29.938564463043363,-2.7468512867959607,58.8781065893267,35747.57396727441
38093,MUOS 1,6800.0,135.4126093986921,0.937300672973,-99.77831739976534,36029.98794579644
38098,Intelsat 22 (IS 22),6249.0,119.1346635948223,-0.030291825137522415,72.10964268006722,35779.48766889922
38107,Apstar 7,4000.0,73.75070204097398,-0.03237377823691304,76.51222832098843,35776.48337592657
38245,Yahsat 1B,6050.0,64.463870055854,-0.08852237896460055,47.608715977009574,35774.059241025825
38250,Beidou DW 12,2300.0,29.938564463043363,7.1620150907240125,165.79966902375438,21545.272560726193
38251,Beidou DW 13,2300.0,29.938564463043363,-29.861454795668227,-167.08469701456625,21525.698011009245
38254,USA 235,6200.0,68.0065077448616,-5.711441910585987,-16.622905376238496,35779.9060094795
38257,Yaogan Weixing 14,3000.0,16.52844406058805,-62.745777369365754,75.16909802583811,512.6547406421262
38331,JCSAT 13,4528.0,73.82677962567985,-0.022266562828023567,124.02048256320111,35781.006768975894
38332,VINASAT-2,2964.0,38.20226386454117,-0.0265163360823423,131.8793915299546,35782.04139821525
38337,Shizuku,1991.0,65.4629008633602,24.192136749313054,-104.08746632032653,705.3685032756318
38338,Arirang-3,800.0,19.226919903653545,68.66585831155025,68.0536446705621,695.423296765206
38339,SDS 4,50.0,0.8332176493878743,18.392774974695726,-136.84829522607137,649.9847167907648
38342,Nimiq 6,4745.0,70.34479289786043,0.022630641563511515,-91.12826497469975,35793.11201089328
38352,Chinasat 2A,5000.0,73.75070204097398,-0.6358278041086516,98.26696751439023,35784.71512285594
38354,Yaogan Weixing 15,1040.0,8.09732871631961,44.02966410521297,-36.82083004255452,1190.2397916950026
38356,Intelsat 19 (IS 19),5540.0,102.43657209335142,-0.0380912201671004,166.0615262407261,35790.5224706388
38358,NuSTAR,360.0,10.70469460577883,-5.972135394981306,-117.1205555822037,537.4808170014608
38551,EchoStar 17,6100.0,93.40574479342249,0.0044780115139006265,-107.10355759845444,35794.1476015786
38552,Meteosat 10 (MSG 3),2035.0,11.12042442548751,-4.328534606999743,0.013185841961751047,35777.7522851227
38652,SES-5,6007.0,71.67969286043129,0.034232217379276814,4.968846455656302,35778.59168825069
38709,exactView-1,95.0,0.767649497783789,63.44844807139566,-132.25882798632006,811.5155476804481
38711,MKA-PN1 (Zond PP),110.0,1.7320508075688772,-28.888883502002557,60.71915602529453,826.2239471747729
38733,Cosmos-2481,225.0,2.0667425434140445,-15.076657452958617,166.66726963537343,1503.2092665325222
38734,Gonets-M No. 13,280.0,2.1324,-75.12729163615839,128.8306385288974,1504.9087714260886
38736,Gonets-M No. 15,280.0,2.1324,44.06667195157679,171.69918442005186,1515.5942128565157
38740,Intelsat 20 (IS 20),6094.0,114.55883860986148,-0.022457201129700437,68.479679068515,35794.529295726345
38741,HYLAS 2,3311.0,60.28541582021474,0.692973147386001,-72.54200253907801,35793.90290348626
38745,Ekspress MD-2,1140.0,17.381051766615066,10.811624584434698,178.542200156402,2521.378121383418
38749,Intelsat 21 (IS 21),5984.0,119.1346635948223,0.017808859851000607,-58.01252738223066,35787.09369568424
38755,SPOT 6,712.0,17.99282567708376,-71.37824185079171,-6.570333904968126,725.356269004504
38759,SMDC-ONE 1.2 (Baker),4.0,0.0994987437106619,50.0391807567999,159.26272614979314,574.5539660602981
38764,CINEMA 1,4.0,0.0435889894354067,-43.3885198557704,-110.75634503408294,416.88826143730773
38767,Aerocube 4.5A,1.0,0.0334648569321772,0.7384249234887261,177.5944979845013,351.41619760220317
38771,Metop-B,4086.0,63.15945833496031,-77.56093341107717,-133.10648427274378,848.1892722039418
38775,Beidou DW 15,2300.0,29.938564463043363,40.92226435835134,143.63627578155783,21517.21483315088
38778,Astra 2F (Eutelsat 28F),5968.0,91.75092345306324,0.06170135021905054,28.2036460733175,35782.11903321427
38779,GSAT 10,3400.0,31.077869668553443,-0.012614871083909922,82.96384741096506,35768.971455866005
38782,Miranda,880.0,7.6162049260180655,51.948620270401236,101.16784894231623,636.9599732303943
38833,GPS IIF-3,1630.0,30.469840663516685,-37.792484185378946,44.8282102385469,20648.276144240353
38857,Galileo IOV 3,700.0,14.5112,-54.57501807851845,39.8374171600461,23227.32025192708
38860,Shi Jian 9A,1000.0,11.45917211481176,-17.15571548982127,-77.01302112506374,604.9793488818901
38861,Shi Jian 9B,350.0,4.132291628819946,-59.03122184102438,-75.2354168572862,623.3691054731248
38867,Intelsat 23 (IS 23),2700.0,55.64010255154397,0.0212963157539791,-53.01446163918047,35787.50068495982
38953,Beidou DW 16,3060.0,29.938564463043363,-2.3299150231514085,84.16412853360842,35744.41462619649
38977,Luch 5B,1282.0,47.51620028936485,-9.67033098746854,-16.63378174699774,35775.18377328188
38978,Yamal 300K,1640.0,24.80028999671492,-0.02164337176621086,-177.06276850258223,35786.35401835068
38991,Star One C3,3226.0,58.76455134755669,0.033332175916626905,-74.99033305016395,35794.87146347183
38992,Eutelsat 21B,5012.0,77.83822416209094,-0.008369539339573446,21.598229230183968,35775.20431379914
39008,EchoStar 16,6650.0,86.68864534751398,0.03911105249494402,-61.50809585696979,35789.5269905631
39011,Yaogan Weixing 16A,500.0,0.6332350782640924,-36.91938711688975,23.648399101803815,1409.3830533514383
39012,Yaogan Weixing 16B,500.0,0.6332350782640924,-19.840653503048294,12.20998256060417,1414.8950060018628
39013,Yaogan Weixing 16C,500.0,0.6332350782640924,-22.393849577016137,13.189940395251993,1416.7066942068855
39017,Chinasat 15A,5054.0,77.83822416209094,-0.03934567479634952,87.53281446976517,35776.099834233784
39019,Pleiades 1B,940.0,8.411301920630361,28.24684310777901,31.000340251003497,701.1466957588258
39020,Eutelsat 70B,5250.0,80.52642436180166,0.011435918072259743,70.50895111993142,35778.75276961835
39022,Yamal 402,4463.0,91.42606705987733,-1.0168557654704942,54.91469593953296,35769.86138236671
39030,Gokturk-2,450.0,6.903260460448439,-82.29035869323204,54.55307759234294,672.6843980669047
39034,Skynet 5D,4844.0,92.43403374947232,0.001950477321870241,52.744715616741935,35770.63850637145
39035,Mexsat Bicentenario,2934.0,49.417457040409474,0.006008335772783008,-114.75736059584102,35789.10740401398
39057,Cosmos-2482,225.0,2.0667425434140445,-70.46852745503632,155.40827880752474,1506.9739288953415
39058,Cosmos-2483,225.0,2.0667425434140445,-29.3218885442409,-55.871766526242865,1510.9889482149295
39059,Cosmos-2484,225.0,2.0667425434140445,27.84829083668521,131.2531242721786,1486.1095338777427
39070,TDRS 11,3454.0,78.96476144157842,3.127139409330152,-174.33742309147476,35795.301642315
39072,Globalstar-2 M078,715.0,32.6734,-32.94468216061173,22.681378294502537,1423.8589232843049
39073,Globalstar-2 M093,715.0,32.6734,-14.00218210425033,154.5766168431441,1417.6273219843818
39074,Globalstar-2 M094,715.0,32.6734,-14.508090688525249,68.3417232521254,1417.5102667823162
39075,Globalstar-2 M095,715.0,32.6734,-50.69229396648376,56.99544792053782,1431.4896173045358
39076,Globalstar-2 M096,715.0,32.6734,32.98812686815986,-116.87000213249851,1415.071685400306
39077,Globalstar-2 M097,715.0,32.6734,-50.467690577456125,139.9480617192645,1431.7627024609453
39078,Amazonas 3,6265.0,87.86040814700857,0.034870386481067266,-60.99974953956092,35786.416454114136
39079,Azerspace / Africasat-1a,3238.0,62.96259115080248,-0.01584518192622125,45.97511957924247,35781.60515778677
39084,Landsat 8,2782.0,29.45773326782432,43.53928503012852,29.6665427004931,708.3454009884637
39086,SARAL,409.0,6.347391692449179,-67.3432209821308,117.00693959207295,808.3516027126275
39088,Sapphire,148.0,0.4330127018922193,13.351462184476771,-50.19009635835743,779.9069219901786
39089,NEOSSat,74.0,3.3962332075403774,-41.442873805253626,-40.14189026014623,796.5904732653097
39090,STRaND-1,6.0,0.0994987437106619,6.426772629693561,-48.284978471894405,772.054489171994
39091,TUGSAT-1,14.0,0.0692820323027551,60.75401679129688,147.07694890150898,772.3751394695433
39120,USA 241 (SBIRS GEO-2),4500.0,67.11533779022913,-2.4375859858705913,-49.889820950218294,35788.12623867337
39122,Eutelsat 117 West A (SATMEX 8),5474.0,99.91468000733852,0.02230977177517084,-116.81150174469937,35798.024370576895
39127,Anik G1,4905.0,99.91468000733852,0.023610042668605294,-107.31347797773374,35793.7341599505
39150,Gaofen 1,900.0,7.6162049260180655,63.999835261945265,-172.34237189646606,652.863531870501
39151,NEE-01 Pegaso,1.0,0.033524211356112,-5.730948063471548,91.17938527674232,595.4750981570512
39155,Glonass-M No. 47,1450.0,14.500342033256048,46.16394727094209,-89.12031106690482,19157.746290223196
39157,Chinasat 11,5234.0,73.75070204097398,-0.0014799142697008085,97.86515227993262,35783.39050801568
39159,Proba-V,138.0,1.1085125168440817,14.339778798375885,110.91615962884678,812.2273635084749
39160,VNRedSat-1A,115.0,1.4641133166137306,66.07446137327192,168.74792880120177,687.7730285393568
39163,Eutelsat 3D,5470.0,83.60428032274635,-0.03059331780279884,6.949012733726777,35765.45806947914
